Datetime,Open,High,Low,Close,Adj Close,Volume
2021-04-02 13:00:00,1.3830301761627197,1.3832789659500122,1.382265567779541,1.3827816247940063,1.3827816247940063,0
2021-04-02 13:30:00,1.3826860189437866,1.384293794631958,1.3822846412658691,1.3833554983139038,1.3833554983139038,0
2021-04-02 14:00:00,1.3832980394363403,1.3832980394363403,1.3815590143203735,1.3818453550338745,1.3818453550338745,0
2021-04-02 14:30:00,1.381616234779358,1.3830111026763916,1.381616234779358,1.3830111026763916,1.3830111026763916,0
2021-04-02 15:00:00,1.3829345703125,1.3830875158309937,1.3814061880111694,1.3816734552383423,1.3816734552383423,0
2021-04-02 15:30:00,1.3817880153656006,1.382208228111267,1.3812536001205444,1.382208228111267,1.382208228111267,0
2021-04-02 16:00:00,1.3822463750839233,1.3828389644622803,1.3820744752883911,1.3822463750839233,1.3822463750839233,0
2021-04-02 16:30:00,1.382456660270691,1.382609486579895,1.3817880153656006,1.382208228111267,1.382208228111267,0
2021-04-02 17:00:00,1.3823038339614868,1.382456660270691,1.381616234779358,1.3818261623382568,1.3818261623382568,0
2021-04-02 17:30:00,1.382131814956665,1.382456660270691,1.3815207481384277,1.3821508884429932,1.3821508884429932,0
2021-04-02 18:00:00,1.3820171356201172,1.3826860189437866,1.3818453550338745,1.3826478719711304,1.3826478719711304,0
2021-04-02 18:30:00,1.382800817489624,1.3829537630081177,1.382055401802063,1.3825522661209106,1.3825522661209106,0
2021-04-02 19:00:00,1.3825139999389648,1.3829345703125,1.381616234779358,1.382666826248169,1.382666826248169,0
2021-04-02 19:30:00,1.382533073425293,1.3829153776168823,1.3818453550338745,1.3829153776168823,1.3829153776168823,0
2021-04-02 20:00:00,1.3827624320983887,1.3830301761627197,1.3818261623382568,1.382590413093567,1.382590413093567,0
2021-04-02 20:30:00,1.3824374675750732,1.383738398551941,1.382055401802063,1.3834128379821777,1.3834128379821777,0
2021-04-02 21:00:00,1.3834702968597412,1.3834702968597412,1.382112741470337,1.3828580379486084,1.3828580379486084,0
2021-04-02 21:30:00,1.3828964233398438,1.3830875158309937,1.382112741470337,1.3829153776168823,1.3829153776168823,0
2021-04-02 22:00:00,1.3829345703125,1.3829345703125,1.3829345703125,1.3829345703125,1.3829345703125,0
2021-04-05 00:00:00,1.3823227882385254,1.382533073425293,1.3818453550338745,1.3822463750839233,1.3822463750839233,0
2021-04-05 00:30:00,1.382456660270691,1.3832024335861206,1.382131814956665,1.3832024335861206,1.3832024335861206,0
2021-04-05 01:00:00,1.3829345703125,1.3829728364944458,1.3819408416748047,1.3824183940887451,1.3824183940887451,0
2021-04-05 01:30:00,1.3826478719711304,1.3835850954055786,1.382456660270691,1.382991909980774,1.382991909980774,0
2021-04-05 02:00:00,1.3828389644622803,1.3834894895553589,1.3824183940887451,1.3834320306777954,1.3834320306777954,0
2021-04-05 02:30:00,1.3834320306777954,1.384293794631958,1.3832405805587769,1.3837000131607056,1.3837000131607056,0
2021-04-05 03:00:00,1.3839106559753418,1.3841596841812134,1.3834511041641235,1.3838149309158325,1.3838149309158325,0
2021-04-05 03:30:00,1.3833554983139038,1.3837957382202148,1.3830111026763916,1.3836042881011963,1.3836042881011963,0
2021-04-05 04:00:00,1.3835850954055786,1.384063959121704,1.383068561553955,1.3837957382202148,1.3837957382202148,0
2021-04-05 04:30:00,1.3835468292236328,1.3839489221572876,1.3832024335861206,1.3837192058563232,1.3837192058563232,0
2021-04-05 05:00:00,1.383738398551941,1.3837957382202148,1.3828389644622803,1.383068561553955,1.383068561553955,0
2021-04-05 05:30:00,1.3830301761627197,1.3832597732543945,1.382475733757019,1.3827816247940063,1.3827816247940063,0
2021-04-05 06:00:00,1.382800817489624,1.3829728364944458,1.3823992013931274,1.3828389644622803,1.3828389644622803,0
2021-04-05 06:30:00,1.3828389644622803,1.3828389644622803,1.3818835020065308,1.382131814956665,1.382131814956665,0
2021-04-05 07:00:00,1.382131814956665,1.3827433586120605,1.3814444541931152,1.3822274208068848,1.3822274208068848,0
2021-04-05 07:30:00,1.382475733757019,1.3833554983139038,1.382341980934143,1.3832215070724487,1.3832215070724487,0
2021-04-05 08:00:00,1.3828580379486084,1.383374571800232,1.3820744752883911,1.383317232131958,1.383317232131958,0
2021-04-05 08:30:00,1.3831067085266113,1.384063959121704,1.3831067085266113,1.3837765455245972,1.3837765455245972,0
2021-04-05 09:00:00,1.3834702968597412,1.3865779638290405,1.3834511041641235,1.3862318992614746,1.3862318992614746,0
2021-04-05 09:30:00,1.3865779638290405,1.3869048357009888,1.3857133388519287,1.386212706565857,1.386212706565857,0
2021-04-05 10:00:00,1.3861358165740967,1.3864432573318481,1.385252594947815,1.3856940269470215,1.3856940269470215,0
2021-04-05 10:30:00,1.3852334022521973,1.386020541191101,1.3852334022521973,1.3856364488601685,1.3856364488601685,0
2021-04-05 11:00:00,1.3856940269470215,1.3863087892532349,1.3850607872009277,1.3863087892532349,1.3863087892532349,0
2021-04-05 11:30:00,1.38627028465271,1.3865010738372803,1.3856557607650757,1.3865010738372803,1.3865010738372803,0
2021-04-05 12:00:00,1.3861358165740967,1.3870587348937988,1.3860975503921509,1.3865586519241333,1.3865586519241333,0
2021-04-05 12:30:00,1.3869048357009888,1.3870587348937988,1.3859821557998657,1.3863856792449951,1.3863856792449951,0
2021-04-05 13:00:00,1.3865971565246582,1.3869432210922241,1.3864048719406128,1.3864625692367554,1.3864625692367554,0
2021-04-05 13:30:00,1.3863087892532349,1.3880213499069214,1.3863087892532349,1.3876169919967651,1.3876169919967651,0
2021-04-05 14:00:00,1.3879635334014893,1.3883682489395142,1.3871549367904663,1.3883682489395142,1.3883682489395142,0
2021-04-05 14:30:00,1.388406753540039,1.3901245594024658,1.3883874416351318,1.389854073524475,1.389854073524475,0
2021-04-05 15:00:00,1.3898154497146606,1.3902984857559204,1.3894871473312378,1.3897188901901245,1.3897188901901245,0
2021-04-05 15:30:00,1.3902018070220947,1.3903371095657349,1.389294147491455,1.3894871473312378,1.3894871473312378,0
2021-04-05 16:00:00,1.3893519639968872,1.3913236856460571,1.389294147491455,1.3907818794250488,1.3907818794250488,0
2021-04-05 16:30:00,1.390356421470642,1.3906852006912231,1.3899892568588257,1.3906465768814087,1.3906465768814087,0
2021-04-05 17:00:00,1.3907045125961304,1.3907045125961304,1.3899120092391968,1.389970064163208,1.389970064163208,0
2021-04-05 17:30:00,1.3907239437103271,1.3907239437103271,1.3898733854293823,1.3903179168701172,1.3903179168701172,0
2021-04-05 18:00:00,1.3902984857559204,1.3909753561019897,1.3899892568588257,1.3906078338623047,1.3906078338623047,0
2021-04-05 18:30:00,1.3903179168701172,1.3908398151397705,1.3901245594024658,1.3906078338623047,1.3906078338623047,0
2021-04-05 19:00:00,1.390665888786316,1.3907045125961304,1.3901052474975586,1.390511155128479,1.390511155128479,0
2021-04-05 19:30:00,1.390588402748108,1.390588402748108,1.3899120092391968,1.3902791738510132,1.3902791738510132,0
2021-04-05 20:00:00,1.3903758525848389,1.390511155128479,1.3897188901901245,1.390143871307373,1.390143871307373,0
2021-04-05 20:30:00,1.390047311782837,1.3907045125961304,1.3896608352661133,1.390588402748108,1.390588402748108,0
2021-04-05 21:00:00,1.3905692100524902,1.3907045125961304,1.3900278806686401,1.3905497789382935,1.3905497789382935,0
2021-04-05 21:30:00,1.390588402748108,1.3906465768814087,1.3901052474975586,1.390259861946106,1.390259861946106,0
2021-04-05 22:00:00,1.3904337882995605,1.3911300897598267,1.3899120092391968,1.3905692100524902,1.3905692100524902,0
2021-04-05 22:30:00,1.3907625675201416,1.3911300897598267,1.390143871307373,1.390588402748108,1.390588402748108,0
2021-04-05 23:00:00,1.390511155128479,1.391226887702942,1.390511155128479,1.3910527229309082,1.3910527229309082,0
2021-04-05 23:30:00,1.3909753561019897,1.3915754556655884,1.3907432556152344,1.3914011716842651,1.3914011716842651,0
2021-04-06 00:00:00,1.3914397954940796,1.3915560245513916,1.390917420387268,1.3914785385131836,1.3914785385131836,0
2021-04-06 00:30:00,1.3913624286651611,1.3914011716842651,1.3908592462539673,1.39130437374115,1.39130437374115,0
2021-04-06 01:00:00,1.3911300897598267,1.391420602798462,1.390511155128479,1.3906852006912231,1.3906852006912231,0
2021-04-06 01:30:00,1.3908785581588745,1.3908785581588745,1.389931321144104,1.3900666236877441,1.3900666236877441,0
2021-04-06 02:00:00,1.3900666236877441,1.390801191329956,1.389931321144104,1.3899892568588257,1.3899892568588257,0
2021-04-06 02:30:00,1.3904144763946533,1.3904337882995605,1.38968026638031,1.3901052474975586,1.3901052474975586,0
2021-04-06 03:00:00,1.3902405500411987,1.3902984857559204,1.3890432119369507,1.389294147491455,1.389294147491455,0
2021-04-06 03:30:00,1.3892362117767334,1.3896030187606812,1.388811707496643,1.3894098997116089,1.3894098997116089,0
2021-04-06 04:00:00,1.3893712759017944,1.3896995782852173,1.3887925148010254,1.389294147491455,1.389294147491455,0
2021-04-06 04:30:00,1.3893133401870728,1.3894292116165161,1.388811707496643,1.389294147491455,1.389294147491455,0
2021-04-06 05:00:00,1.38933265209198,1.3901631832122803,1.3890432119369507,1.3901052474975586,1.3901052474975586,0
2021-04-06 05:30:00,1.3901052474975586,1.3908206224441528,1.3899506330490112,1.3907432556152344,1.3907432556152344,0
2021-04-06 06:00:00,1.390511155128479,1.3914011716842651,1.390395164489746,1.3913236856460571,1.3913236856460571,0
2021-04-06 06:30:00,1.3913236856460571,1.391865849494934,1.3909753561019897,1.3917497396469116,1.3917497396469116,0
2021-04-06 07:00:00,1.3916528224945068,1.3917303085327148,1.3909366130828857,1.3909366130828857,1.3909366130828857,0
2021-04-06 07:30:00,1.3907625675201416,1.3907625675201416,1.3882912397384644,1.3884260654449463,1.3884260654449463,0
2021-04-06 08:00:00,1.388406753540039,1.3884645700454712,1.3867125511169434,1.3877516984939575,1.3877516984939575,0
2021-04-06 08:30:00,1.3879635334014893,1.3882139921188354,1.3872126340866089,1.3872126340866089,1.3872126340866089,0
2021-04-06 09:00:00,1.3877902030944824,1.3877902030944824,1.3852142095565796,1.3854252099990845,1.3854252099990845,0
2021-04-06 09:30:00,1.3854445219039917,1.385962963104248,1.38410222530365,1.3853485584259033,1.3853485584259033,0
2021-04-06 10:00:00,1.38554048538208,1.3858668804168701,1.383872389793396,1.383872389793396,1.383872389793396,0
2021-04-06 10:30:00,1.382991909980774,1.383738398551941,1.3823610544204712,1.3832789659500122,1.3832789659500122,0
2021-04-06 11:00:00,1.3831450939178467,1.3838915824890137,1.382666826248169,1.383374571800232,1.383374571800232,0
2021-04-06 11:30:00,1.3832597732543945,1.3838531970977783,1.3827624320983887,1.3833363056182861,1.3833363056182861,0
2021-04-06 12:00:00,1.3831640481948853,1.3836042881011963,1.3827050924301147,1.3832405805587769,1.3832405805587769,0
2021-04-06 12:30:00,1.3831640481948853,1.3832215070724487,1.381921648979187,1.382666826248169,1.382666826248169,0
2021-04-06 13:00:00,1.3824183940887451,1.384696364402771,1.3824183940887451,1.384696364402771,1.384696364402771,0
2021-04-06 13:30:00,1.384638786315918,1.3853485584259033,1.3837957382202148,1.38392972946167,1.38392972946167,0
2021-04-06 14:00:00,1.3840830326080322,1.3846004009246826,1.3828389644622803,1.3841214179992676,1.3841214179992676,0
2021-04-06 14:30:00,1.3842363357543945,1.3858668804168701,1.3842363357543945,1.3845045566558838,1.3845045566558838,0
2021-04-06 15:00:00,1.3845429420471191,1.3855020999908447,1.3837192058563232,1.3852334022521973,1.3852334022521973,0
2021-04-06 15:30:00,1.3851567506790161,1.3866355419158936,1.3843512535095215,1.3861743211746216,1.3861743211746216,0
2021-04-06 16:00:00,1.3856749534606934,1.3858861923217773,1.3850032091140747,1.3850032091140747,1.3850032091140747,0
2021-04-06 16:30:00,1.3850990533828735,1.3856364488601685,1.3847922086715698,1.3848881721496582,1.3848881721496582,0
2021-04-06 17:00:00,1.3849073648452759,1.3849073648452759,1.3834894895553589,1.3839106559753418,1.3839106559753418,0
2021-04-06 17:30:00,1.3836042881011963,1.3839489221572876,1.3820744752883911,1.382265567779541,1.382265567779541,0
2021-04-06 18:00:00,1.3823038339614868,1.3823038339614868,1.3804336786270142,1.3809293508529663,1.3809293508529663,0
2021-04-06 18:30:00,1.3807196617126465,1.3817880153656006,1.3803004026412964,1.3816543817520142,1.3816543817520142,0
2021-04-06 19:00:00,1.3812345266342163,1.3823802471160889,1.3811010122299194,1.3818072080612183,1.3818072080612183,0
2021-04-06 19:30:00,1.3820935487747192,1.382590413093567,1.3818644285202026,1.3818835020065308,1.3818835020065308,0
2021-04-06 20:00:00,1.3824183940887451,1.3828580379486084,1.3820363283157349,1.3825522661209106,1.3825522661209106,0
2021-04-06 20:30:00,1.3825522661209106,1.3831450939178467,1.3820171356201172,1.3831450939178467,1.3831450939178467,0
2021-04-06 21:00:00,1.382475733757019,1.3833554983139038,1.382475733757019,1.3832597732543945,1.3832597732543945,0
2021-04-06 21:30:00,1.3832980394363403,1.3834702968597412,1.3824948072433472,1.382609486579895,1.382609486579895,0
2021-04-06 22:00:00,1.382208228111267,1.382475733757019,1.3816543817520142,1.3821699619293213,1.3821699619293213,0
2021-04-06 22:30:00,1.382189154624939,1.382533073425293,1.3817689418792725,1.3824183940887451,1.3824183940887451,0
2021-04-06 23:00:00,1.382456660270691,1.3827816247940063,1.3820935487747192,1.3824948072433472,1.3824948072433472,0
2021-04-06 23:30:00,1.382456660270691,1.382666826248169,1.3819408416748047,1.3823227882385254,1.3823227882385254,0
